keyword,historical_count,recent_count,growth_rate,historical_frequency,recent_frequency,frequency_increase
past,66,97,46.96969696969697,0.011580979119143709,0.022552894675656823,0.010971915556513114
interactions,339,303,-10.619469026548673,0.059484120021056325,0.07044873285282492,0.010964612831768597
imaging,180,183,1.6666666666666667,0.03158448850675557,0.0425482445942804,0.010963756087524833
facilitate,25,66,164.0,0.0043867345148271624,0.015345268542199489,0.010958534027372326
characterization,94,118,25.53191489361702,0.01649412177575013,0.027435480120902116,0.010941358345151985
consumption,41,78,90.2439024390244,0.007194244604316547,0.01813531736805394,0.010941072763737392
vision-language,0,47,999999.0,0.0,0.010927691234596606,0.010927691234596606
compare,163,170,4.294478527607362,0.0286015090366731,0.039525691699604744,0.010924182662931645
document,20,62,210.0,0.00350938761186173,0.01441525226691467,0.01090586465505294
suffer,20,62,210.0,0.00350938761186173,0.01441525226691467,0.01090586465505294
exploit,28,68,142.85714285714286,0.0049131426566064226,0.015810276679841896,0.010897134023235474
feedback,97,120,23.711340206185564,0.017020529917529392,0.027900488258544524,0.010879958341015131
single,423,366,-13.47517730496454,0.07422354799087559,0.0850964891885608,0.010872941197685212
smart,19,61,221.0526315789474,0.0033339182312686435,0.014182748198093467,0.010848829966824824
quantify,39,76,94.87179487179486,0.006843305843130374,0.017670309230411532,0.010827003387281159
labeled,22,63,186.36363636363635,0.003860326373047903,0.014647756335735876,0.010787429962687972
brain,46,81,76.08695652173914,0.00807159150728198,0.018832829574517554,0.010761238067235574
resource,58,90,55.172413793103445,0.010177224074399017,0.020925366193908394,0.010748142119509377
generates,37,74,100.0,0.0064923670819442,0.017205301092769125,0.010712934010824925
transformer-based,0,46,999999.0,0.0,0.0106951871657754,0.0106951871657754
alternative,110,129,17.272727272727273,0.019301631865239515,0.029993024877935363,0.010691393012695848
rich,57,89,56.14035087719298,0.010001754693805931,0.02069286212508719,0.010691107431281259
learning-based,8,52,550.0,0.0014037550447446921,0.012090211578702627,0.010686456533957936
runtime,8,52,550.0,0.0014037550447446921,0.012090211578702627,0.010686456533957936
personalized,12,55,358.33333333333337,0.002105632567117038,0.01278772378516624,0.010682091218049201
realistic,93,116,24.731182795698924,0.016318652395157045,0.026970471983259706,0.01065181958810266
denoising,15,57,280.0,0.0026320407088962976,0.01325273192280865,0.010620691213912351
materials,145,155,6.896551724137931,0.025443060185997544,0.03603813066728668,0.010595070481289135
advantage,51,84,64.70588235294117,0.008948938410247412,0.01953034178098117,0.010581403370733756
token,6,50,733.3333333333333,0.001052816283558519,0.011625203441060218,0.0105723871575017
participants,13,55,323.0769230769231,0.0022811019477101246,0.01278772378516624,0.010506621837456116
difficult,74,101,36.486486486486484,0.0129847341638884,0.02348291095094164,0.01049817678705324
size,343,304,-11.370262390670554,0.060185997543428675,0.07068123692164613,0.010495239378217454
inspired,37,73,97.2972972972973,0.0064923670819442,0.016972797023947918,0.010480429942003718
cameras,7,50,614.2857142857143,0.0012282856641516056,0.011625203441060218,0.010396917776908612
less,174,176,1.1494252873563218,0.03053167222319705,0.04092071611253197,0.010389043889334922
enhancement,76,102,34.21052631578947,0.013335672925074574,0.023715415019762844,0.01037974209468827
varying,84,108,28.57142857142857,0.014739427969819266,0.025110439432690073,0.010371011462870807
individual,145,154,6.206896551724138,0.025443060185997544,0.03580562659846547,0.010362566412467928
quantum,1584,1240,-21.71717171717172,0.277943498859449,0.28830504533829343,0.010361546478844408
successfully,51,83,62.745098039215684,0.008948938410247412,0.01929783771215996,0.010348899301912549
memory,161,166,3.1055900621118013,0.028250570275486928,0.03859567542431992,0.010345105148832995
article,108,126,16.666666666666664,0.018950693104053343,0.029295512671471752,0.010344819567418409
modality,5,48,860.0,0.0008773469029654326,0.01116019530341781,0.010282848400452377
reduces,62,91,46.774193548387096,0.010879101596771364,0.021157870262729597,0.010278768665958234
implicit,25,63,152.0,0.0043867345148271624,0.014647756335735876,0.010261021820908715
impacts,8,50,525.0,0.0014037550447446921,0.011625203441060218,0.010221448396315527
scenes,10,51,409.99999999999994,0.001754693805930865,0.011857707509881422,0.010103013703950557
several,454,386,-14.977973568281937,0.07966309878926127,0.08974657056498489,0.01008347177572362
bias,83,106,27.710843373493976,0.01456395858922618,0.024645431295047662,0.010081472705821482
iterative,46,78,69.56521739130434,0.00807159150728198,0.01813531736805394,0.01006372586077196
fake,5,47,840.0,0.0008773469029654326,0.010927691234596606,0.010050344331631173
stage,62,90,45.16129032258064,0.010879101596771364,0.020925366193908394,0.01004626459713703
environmental,17,56,229.41176470588235,0.0029829794700824705,0.013020227853987446,0.010037248383904976
scalability,21,59,180.95238095238096,0.0036848569924548165,0.013717740060451058,0.010032883067996242
capacity,78,102,30.76923076923077,0.013686611686260747,0.023715415019762844,0.010028803333502097
named,25,62,148.0,0.0043867345148271624,0.01441525226691467,0.010028517752087508
great,49,80,63.26530612244898,0.008597999649061239,0.01860032550569635,0.010002325856635111
comparative,12,52,333.33333333333337,0.002105632567117038,0.012090211578702627,0.00998457901158559
computer,89,110,23.595505617977526,0.015616774872784699,0.02557544757033248,0.009958672697547782
operating,36,70,94.44444444444444,0.0063168977013511145,0.016275284817484307,0.009958387116133192
poses,11,51,363.6363636363636,0.0019301631865239516,0.011857707509881422,0.009927544323357471
powerful,72,97,34.72222222222222,0.012633795402702229,0.022552894675656823,0.009919099272954594
descent,23,60,160.8695652173913,0.00403579575364099,0.013950244129272262,0.009914448375631272
emerging,31,66,112.90322580645163,0.005439550798385682,0.015345268542199489,0.009905717743813807
characteristics,145,152,4.827586206896552,0.025443060185997544,0.035340618460823064,0.00989755827482552
patients,22,59,168.1818181818182,0.003860326373047903,0.013717740060451058,0.009857413687403154
allocation,38,71,86.8421052631579,0.006667836462537287,0.01650778888630551,0.009839952423768224
plays,46,77,67.3913043478261,0.00807159150728198,0.017902813299232736,0.009831221791950756
required,156,160,2.564102564102564,0.027373223372521495,0.0372006510113927,0.009827427638871206
concepts,54,83,53.70370370370371,0.009475346552026672,0.01929783771215996,0.00982249116013329
multilingual,1,43,4200.0,0.00017546938059308652,0.009997674959311788,0.009822205578718702
focusing,58,86,48.275862068965516,0.010177224074399017,0.019995349918623576,0.009818125844224559
opportunities,13,52,300.0,0.0022811019477101246,0.012090211578702627,0.009809109630992503
remote,21,58,176.19047619047618,0.0036848569924548165,0.013485235991629853,0.009800378999175036
even,404,347,-14.108910891089108,0.07088962975960694,0.08067891188095792,0.009789282121350981
camera,33,67,103.03030303030303,0.005790489559571854,0.015577772611020693,0.009787283051448839
metasurfaces,0,42,999999.0,0.0,0.009765170890490584,0.009765170890490584
linguistic,4,45,1025.0,0.0007018775223723461,0.010462683096954197,0.00976080557458185
reveal,105,121,15.238095238095239,0.018424284962274082,0.028132992327365727,0.009708707365091645
given,533,444,-16.69793621013133,0.09352517985611511,0.10323180655661474,0.009706626700499627
substantial,51,80,56.86274509803921,0.008948938410247412,0.01860032550569635,0.009651387095448938
clients,2,43,2050.0,0.00035093876118617303,0.009997674959311788,0.009646736198125614
highlighting,10,49,390.0,0.001754693805930865,0.011392699372239015,0.00963800556630815
event,99,116,17.17171717171717,0.017371468678715564,0.026970471983259706,0.009599003304544142
actions,54,82,51.85185185185185,0.009475346552026672,0.019065333643338758,0.009589987091312086
industry,17,54,217.6470588235294,0.0029829794700824705,0.012555219716345037,0.009572240246262565
employs,17,54,217.6470588235294,0.0029829794700824705,0.012555219716345037,0.009572240246262565
editing,4,44,1000.0,0.0007018775223723461,0.010230179028132993,0.009528301505760646
precise,81,102,25.925925925925924,0.014213019828040007,0.023715415019762844,0.009502395191722838
additional,191,185,-3.1413612565445024,0.033514651693279524,0.04301325273192281,0.009498601038643285
high-resolution,40,71,77.5,0.00701877522372346,0.01650778888630551,0.00948901366258205
steps,52,80,53.84615384615385,0.009124407790840498,0.01860032550569635,0.009475917714855852
elements,166,166,0.0,0.02912791717845236,0.03859567542431992,0.009467758245867562
supervision,7,46,557.1428571428571,0.0012282856641516056,0.0106951871657754,0.009466901501623794
implementations,15,52,246.66666666666669,0.0026320407088962976,0.012090211578702627,0.00945817086980633
notably,23,58,152.17391304347828,0.00403579575364099,0.013485235991629853,0.009449440237988863
project,47,76,61.702127659574465,0.008247060887875066,0.017670309230411532,0.009423248342536467
limitation,14,51,264.2857142857143,0.0024565713283032113,0.011857707509881422,0.009401136181578212
manual,14,51,264.2857142857143,0.0024565713283032113,0.011857707509881422,0.009401136181578212
best,177,174,-1.694915254237288,0.03105808036497631,0.04045570797488956,0.009397627609913247
accessible,22,57,159.0909090909091,0.003860326373047903,0.01325273192280865,0.009392405549760747
shifts,38,69,81.57894736842105,0.006667836462537287,0.016042780748663103,0.009374944286125817
weighted,95,112,17.894736842105264,0.016669591156343217,0.02604045570797489,0.009370864551631674
aggregation,17,53,211.76470588235296,0.0029829794700824705,0.012322715647523831,0.009339736177441361
throughout,21,56,166.66666666666669,0.0036848569924548165,0.013020227853987446,0.009335370861532629
feasibility,29,62,113.79310344827587,0.005088612037199508,0.01441525226691467,0.009326640229715162
help,94,111,18.085106382978726,0.01649412177575013,0.025807951639153684,0.009313829863403553
showing,106,120,13.20754716981132,0.01859975434286717,0.027900488258544524,0.009300733915677355
electronic,163,163,0.0,0.0286015090366731,0.037898163217856315,0.009296654181183216
world,73,95,30.136986301369863,0.012809264783295315,0.022087886538014415,0.0092786217547191
empirically,20,55,175.0,0.00350938761186173,0.01278772378516624,0.00927833617330451
automatically,36,67,86.11111111111111,0.0063168977013511145,0.015577772611020693,0.009260874909669578
exploiting,36,67,86.11111111111111,0.0063168977013511145,0.015577772611020693,0.009260874909669578
circuit,40,70,75.0,0.00701877522372346,0.016275284817484307,0.009256509593760846
systematically,48,76,58.333333333333336,0.008422530268468151,0.017670309230411532,0.00924777896194338
satellite,52,79,51.92307692307693,0.009124407790840498,0.018367821436875147,0.009243413646034648
analyses,68,91,33.82352941176471,0.011931917880329882,0.021157870262729597,0.009225952382399715
schemes,96,112,16.666666666666664,0.016845060536936303,0.02604045570797489,0.009195395171038588
errors,100,115,15.0,0.01754693805930865,0.026737967914438502,0.009191029855129852
simultaneously,100,115,15.0,0.01754693805930865,0.026737967914438502,0.009191029855129852
explainable,2,41,1950.0,0.00035093876118617303,0.009532666821669379,0.009181728060483205
relevant,165,164,-0.6060606060606061,0.028952447797859274,0.038130667286677515,0.00917821948881824
incorporates,22,56,154.54545454545453,0.003860326373047903,0.013020227853987446,0.009159901480939543
fail,30,62,106.66666666666667,0.005264081417792595,0.01441525226691467,0.009151170849122075
digital,95,111,16.842105263157894,0.016669591156343217,0.025807951639153684,0.009138360482810467
detecting,42,71,69.04761904761905,0.007369713984909633,0.01650778888630551,0.009138074901395878
details,54,80,48.148148148148145,0.009475346552026672,0.01860032550569635,0.009124978953669679
continual,1,40,3900.0,0.00017546938059308652,0.009300162752848175,0.00912469337225509
tuning,58,83,43.103448275862064,0.010177224074399017,0.01929783771215996,0.009120613637760944
recommendations,9,46,411.1111111111111,0.0015792244253377786,0.0106951871657754,0.009115962740437623
methodology,70,92,31.428571428571427,0.012282856641516056,0.0213903743315508,0.009107517690034745
extract,70,92,31.428571428571427,0.012282856641516056,0.0213903743315508,0.009107517690034745
capturing,17,52,205.88235294117646,0.0029829794700824705,0.012090211578702627,0.009107232108620158
highlights,17,52,205.88235294117646,0.0029829794700824705,0.012090211578702627,0.009107232108620158
utilized,21,55,161.9047619047619,0.0036848569924548165,0.01278772378516624,0.009102866792711424
probabilistic,90,107,18.88888888888889,0.015792244253377784,0.02487793536386887,0.009085691110491085
experience,37,67,81.08108108108108,0.0064923670819442,0.015577772611020693,0.009085405529076492
coverage,41,70,70.73170731707317,0.007194244604316547,0.016275284817484307,0.00908104021316776
behaviors,45,73,62.22222222222222,0.007896122126688892,0.016972797023947918,0.009076674897259026
combination,122,131,7.377049180327869,0.021407264432356552,0.030458033015577774,0.009050768583221222
diagnostic,16,51,218.75,0.0028075100894893843,0.011857707509881422,0.009050197420392038
relying,16,51,218.75,0.0028075100894893843,0.011857707509881422,0.009050197420392038
involving,93,109,17.20430107526882,0.016318652395157045,0.025342943501511277,0.009024291106354231
pretrained,3,41,1266.6666666666665,0.0005264081417792595,0.009532666821669379,0.00900625867989012
guided,7,44,528.5714285714286,0.0012282856641516056,0.010230179028132993,0.009001893363981387
flows,68,90,32.35294117647059,0.011931917880329882,0.020925366193908394,0.008993448313578511
creating,19,53,178.94736842105263,0.0033339182312686435,0.012322715647523831,0.008988797416255188
reliability,23,56,143.47826086956522,0.00403579575364099,0.013020227853987446,0.008984432100346456
research,31,62,100.0,0.005439550798385682,0.01441525226691467,0.008975701468528989
factors,149,151,1.342281879194631,0.02614493770836989,0.03510811439200186,0.008963176683631967
validated,22,55,150.0,0.003860326373047903,0.01278772378516624,0.008927397412118336
efforts,26,58,123.07692307692308,0.004562203895420249,0.013485235991629853,0.008923032096209604
problems,405,344,-15.06172839506173,0.07106509914020004,0.0799813996744943,0.008916300534294264
tumor,9,45,400.0,0.0015792244253377786,0.010462683096954197,0.008883458671616419
2019,9,45,400.0,0.0015792244253377786,0.010462683096954197,0.008883458671616419
community,66,88,33.33333333333333,0.011580979119143709,0.020460358056265986,0.008879378937122278
efficacy,13,48,269.2307692307692,0.0022811019477101246,0.01116019530341781,0.008879093355707685
create,49,75,53.06122448979592,0.008597999649061239,0.01743780516159033,0.00883980551252909
property,171,167,-2.3391812865497075,0.030005264081417793,0.03882817949314113,0.008822915411723337
demands,12,47,291.66666666666663,0.002105632567117038,0.010927691234596606,0.008822058667479569
integrate,16,50,212.5,0.0028075100894893843,0.011625203441060218,0.008817693351570835
tree,77,96,24.675324675324674,0.013511142305667662,0.02232039060683562,0.008809248301167957
cannot,134,139,3.731343283582089,0.023512896999473593,0.03231806556614741,0.008805168566673814
trends,32,62,93.75,0.0056150201789787685,0.01441525226691467,0.008800232087935903
words,40,68,70.0,0.00701877522372346,0.015810276679841896,0.008791501456118435
finding,105,117,11.428571428571429,0.018424284962274082,0.027202976052080913,0.00877869108980683
broader,11,46,318.1818181818182,0.0019301631865239516,0.0106951871657754,0.00876502397925145
consensus,11,46,318.1818181818182,0.0019301631865239516,0.0106951871657754,0.00876502397925145
claims,15,49,226.66666666666666,0.0026320407088962976,0.011392699372239015,0.008760658663342717
applicability,23,55,139.1304347826087,0.00403579575364099,0.01278772378516624,0.00875192803152525
analyze,194,184,-5.154639175257731,0.034041059835058785,0.0427807486631016,0.008739688828042817
beyond,145,147,1.3793103448275863,0.025443060185997544,0.03417809811671704,0.008735037930719499
performing,39,67,71.7948717948718,0.006843305843130374,0.015577772611020693,0.008734466767890319
applying,100,113,13.0,0.01754693805930865,0.026272959776796095,0.008726021717487445
compute,157,156,-0.6369426751592357,0.02754869275311458,0.03627063473610788,0.008721941982993298
notable,6,42,600.0,0.001052816283558519,0.009765170890490584,0.008712354606932066
addresses,26,57,119.23076923076923,0.004562203895420249,0.01325273192280865,0.0086905280273884
collected,62,84,35.483870967741936,0.010879101596771364,0.01953034178098117,0.008651240184209805
pose,66,87,31.818181818181817,0.011580979119143709,0.02022785398744478,0.00864687486830107
updates,17,50,194.11764705882354,0.0029829794700824705,0.011625203441060218,0.008642223970977747
pairs,127,133,4.724409448818897,0.022284611335321985,0.03092304115322018,0.008638429817898197
dependencies,21,53,152.38095238095238,0.0036848569924548165,0.012322715647523831,0.008637858655069015
distributional,4,40,900.0,0.0007018775223723461,0.009300162752848175,0.008598285230475828
original,130,135,3.8461538461538463,0.022811019477101246,0.03138804929086259,0.008577029813761346
robotics,7,42,500.0,0.0012282856641516056,0.009765170890490584,0.008536885226338978
asynchronous,7,42,500.0,0.0012282856641516056,0.009765170890490584,0.008536885226338978
operate,11,45,309.09090909090907,0.0019301631865239516,0.010462683096954197,0.008532519910430246
directions,72,91,26.38888888888889,0.012633795402702229,0.021157870262729597,0.008524074860027368
operation,80,97,21.25,0.01403755044744692,0.022552894675656823,0.008515344228209902
outperform,27,57,111.11111111111111,0.004737673276013336,0.01325273192280865,0.008515058646795314
execution,39,66,69.23076923076923,0.006843305843130374,0.015345268542199489,0.008501962699069115
modules,67,87,29.850746268656714,0.011756448499736796,0.02022785398744478,0.008471405487707983
sleep,5,40,700.0,0.0008773469029654326,0.009300162752848175,0.008422815849882742
corpus,13,46,253.84615384615384,0.0022811019477101246,0.0106951871657754,0.008414085218065276
variety,135,138,2.2222222222222223,0.02368836638006668,0.03208556149732621,0.008397195117259528
mllms,0,36,999999.0,0.0,0.008370146477563357,0.008370146477563357
sota,0,36,999999.0,0.0,0.008370146477563357,0.008370146477563357
teacher,8,42,425.0,0.0014037550447446921,0.009765170890490584,0.008361415845745892
decoder,12,45,275.0,0.002105632567117038,0.010462683096954197,0.008357050529837158
revealing,12,45,275.0,0.002105632567117038,0.010462683096954197,0.008357050529837158
increased,73,91,24.65753424657534,0.012809264783295315,0.021157870262729597,0.008348605479434282
designing,24,54,125.0,0.004211265134234076,0.012555219716345037,0.00834395458211096
management,48,72,50.0,0.008422530268468151,0.016740292955126714,0.008317762686658563
mapping,105,115,9.523809523809524,0.018424284962274082,0.026737967914438502,0.00831368295216442
superiority,7,41,485.71428571428567,0.0012282856641516056,0.009532666821669379,0.008304381157517773
speaker,11,44,300.0,0.0019301631865239516,0.010230179028132993,0.008300015841609042
collaborative,19,50,163.1578947368421,0.0033339182312686435,0.011625203441060218,0.008291285209791575
services,39,65,66.66666666666666,0.006843305843130374,0.015112764473378284,0.00826945863024791
restoration,6,40,566.6666666666667,0.001052816283558519,0.009300162752848175,0.008247346469289657
mask,14,46,228.57142857142856,0.0024565713283032113,0.0106951871657754,0.00823861583747219
priors,18,49,172.22222222222223,0.0031584488506755572,0.011392699372239015,0.008234250521563458
filtering,26,55,111.53846153846155,0.004562203895420249,0.01278772378516624,0.008225519889745991
advantages,50,73,46.0,0.008773469029654325,0.016972797023947918,0.008199327994293593
style,5,39,680.0,0.0008773469029654326,0.00906765868402697,0.008190311781061537
objectives,13,45,246.15384615384616,0.0022811019477101246,0.010462683096954197,0.008181581149244072
contexts,21,51,142.85714285714286,0.0036848569924548165,0.011857707509881422,0.008172850517426606
release,33,60,81.81818181818183,0.005790489559571854,0.013950244129272262,0.008159754569700407
paths,53,75,41.509433962264154,0.009299877171433584,0.01743780516159033,0.008137927990156744
employ,53,75,41.509433962264154,0.009299877171433584,0.01743780516159033,0.008137927990156744
emitters,8,41,412.5,0.0014037550447446921,0.009532666821669379,0.008128911776924687
signal,224,204,-8.928571428571429,0.03930514125285138,0.04743083003952569,0.008125688786674308
availability,12,44,266.66666666666663,0.002105632567117038,0.010230179028132993,0.008124546461015954
boost,12,44,266.66666666666663,0.002105632567117038,0.010230179028132993,0.008124546461015954
four,175,167,-4.571428571428571,0.03070714160379014,0.03882817949314113,0.00812103788935099
preferences,16,47,193.75,0.0028075100894893843,0.010927691234596606,0.008120181145107222
preference,24,53,120.83333333333333,0.004211265134234076,0.012322715647523831,0.008111450513289755
tackle,24,53,120.83333333333333,0.004211265134234076,0.012322715647523831,0.008111450513289755
decisions,32,59,84.375,0.0056150201789787685,0.013717740060451058,0.008102719881472289
preserving,36,62,72.22222222222221,0.0063168977013511145,0.01441525226691467,0.008098354565563556
remarkable,44,68,54.54545454545454,0.007720652746095806,0.015810276679841896,0.00808962393374609
showed,48,71,47.91666666666667,0.008422530268468151,0.01650778888630551,0.008085258617837359
drug,7,40,471.42857142857144,0.0012282856641516056,0.009300162752848175,0.008071877088696569
secret,7,40,471.42857142857144,0.0012282856641516056,0.009300162752848175,0.008071877088696569
utilization,15,46,206.66666666666669,0.0026320407088962976,0.0106951871657754,0.008063146456879102
shift,88,101,14.772727272727273,0.015441305492191613,0.02348291095094164,0.008041605458750028
gains,14,45,221.42857142857144,0.0024565713283032113,0.010462683096954197,0.008006111768650986
serves,14,45,221.42857142857144,0.0024565713283032113,0.010462683096954197,0.008006111768650986
concerns,30,57,90.0,0.005264081417792595,0.01325273192280865,0.007988650505016053
along,246,220,-10.569105691056912,0.04316546762589928,0.05115089514066496,0.007985427514765678
word,34,60,76.47058823529412,0.005965958940164941,0.013950244129272262,0.00798428518910732
allows,303,263,-13.2013201320132,0.053167222319705214,0.06114857009997675,0.007981347780271535
flexible,38,63,65.78947368421053,0.006667836462537287,0.014647756335735876,0.007979919873198588
measurement,205,189,-7.804878048780488,0.03597122302158273,0.04394326900720762,0.007972045985624891
bert,1,35,3400.0,0.00017546938059308652,0.008137642408742153,0.007962173028149068
compositional,5,38,660.0,0.0008773469029654326,0.008835154615205766,0.007957807712240333
automation,5,38,660.0,0.0008773469029654326,0.008835154615205766,0.007957807712240333
facilitates,5,38,660.0,0.0008773469029654326,0.008835154615205766,0.007957807712240333
alleviate,9,41,355.55555555555554,0.0015792244253377786,0.009532666821669379,0.007953442396331601
specialized,9,41,355.55555555555554,0.0015792244253377786,0.009532666821669379,0.007953442396331601
texts,9,41,355.55555555555554,0.0015792244253377786,0.009532666821669379,0.007953442396331601
long-term,33,59,78.78787878787878,0.005790489559571854,0.013717740060451058,0.007927250500879203
reduced,147,145,-1.3605442176870748,0.025793998947183715,0.033713089979074636,0.00791909103189092
commonly,49,71,44.89795918367347,0.008597999649061239,0.01650778888630551,0.007909789237244272
being,187,175,-6.417112299465241,0.03281277417090717,0.040688212043710766,0.007875437872803592
jointly,32,58,81.25,0.0056150201789787685,0.013485235991629853,0.007870215812651085
frame,56,76,35.714285714285715,0.009826285313212845,0.017670309230411532,0.007844023917198687
fine-tuned,7,39,457.1428571428571,0.0012282856641516056,0.00906765868402697,0.007839373019875364
handling,15,45,200.0,0.0026320407088962976,0.010462683096954197,0.007830642388057899
infrastructure,19,48,152.63157894736844,0.0033339182312686435,0.01116019530341781,0.007826277072149166
simulating,23,51,121.73913043478262,0.00403579575364099,0.011857707509881422,0.007821911756240432
generator,23,51,121.73913043478262,0.00403579575364099,0.011857707509881422,0.007821911756240432
risk,80,94,17.5,0.01403755044744692,0.02185538246919321,0.00781783202174629
performs,35,60,71.42857142857143,0.006141428320758028,0.013950244129272262,0.007808815808514234
provided,153,149,-2.6143790849673203,0.026846815230742234,0.03464310625435945,0.007796291023617216
maps,161,155,-3.7267080745341614,0.028250570275486928,0.03603813066728668,0.007787560391799751
showcase,2,35,1650.0,0.00035093876118617303,0.008137642408742153,0.00778670364755598
increasing,148,145,-2.027027027027027,0.0259694683277768,0.033713089979074636,0.007743621651297834
view,103,111,7.766990291262135,0.01807334620108791,0.025807951639153684,0.007734605438065773
instructions,1,34,3300.0,0.00017546938059308652,0.007905138339920948,0.007729668959327861
five,58,77,32.758620689655174,0.010177224074399017,0.017902813299232736,0.007725589224833719
annotation,5,37,640.0,0.0008773469029654326,0.008602650546384562,0.00772530364341913
explores,9,40,344.44444444444446,0.0015792244253377786,0.009300162752848175,0.0077209383275103965
controller,25,52,108.0,0.0043867345148271624,0.012090211578702627,0.007703477063875465
patient,8,39,387.5,0.0014037550447446921,0.00906765868402697,0.007663903639282278
topic,32,57,78.125,0.0056150201789787685,0.01325273192280865,0.007637711743829881
largely,32,57,78.125,0.0056150201789787685,0.01325273192280865,0.007637711743829881
handle,40,63,57.49999999999999,0.00701877522372346,0.014647756335735876,0.007628981112012416
programs,52,72,38.46153846153847,0.009124407790840498,0.016740292955126714,0.007615885164286216
illumination,11,41,272.7272727272727,0.0019301631865239516,0.009532666821669379,0.007602503635145428
risks,11,41,272.7272727272727,0.0019301631865239516,0.009532666821669379,0.007602503635145428
adoption,15,44,193.33333333333334,0.0026320407088962976,0.010230179028132993,0.007598138319236695
experts,19,47,147.36842105263156,0.0033339182312686435,0.010927691234596606,0.007593773003327963
choices,19,47,147.36842105263156,0.0033339182312686435,0.010927691234596606,0.007593773003327963
fidelity,19,47,147.36842105263156,0.0033339182312686435,0.010927691234596606,0.007593773003327963
learns,23,50,117.3913043478261,0.00403579575364099,0.011625203441060218,0.007589407687419229
regularization,31,56,80.64516129032258,0.005439550798385682,0.013020227853987446,0.007580677055601764
introducing,51,71,39.21568627450981,0.008948938410247412,0.01650778888630551,0.007558850476058098
events,161,154,-4.3478260869565215,0.028250570275486928,0.03580562659846547,0.007555056322978544
distinct,108,114,5.555555555555555,0.018950693104053343,0.0265054638456173,0.007554770741563955
mitigating,6,37,516.6666666666667,0.001052816283558519,0.008602650546384562,0.007549834262826044
frequently,22,49,122.72727272727273,0.003860326373047903,0.011392699372239015,0.007532372999191112
primarily,26,52,100.0,0.004562203895420249,0.012090211578702627,0.007528007683282378
sequential,30,55,83.33333333333334,0.005264081417792595,0.01278772378516624,0.007523642367373645
diagnosis,30,55,83.33333333333334,0.005264081417792595,0.01278772378516624,0.007523642367373645
major,95,104,9.473684210526317,0.016669591156343217,0.024180423157405255,0.007510832001062038
quantitative,95,104,9.473684210526317,0.016669591156343217,0.024180423157405255,0.007510832001062038
resulting,205,187,-8.780487804878048,0.03597122302158273,0.043478260869565216,0.007507037847982484
electrical,54,73,35.18518518518518,0.009475346552026672,0.016972797023947918,0.007497450471921246
processes,335,285,-14.925373134328357,0.05878224249868398,0.06626365961404325,0.007481417115359268
platforms,21,48,128.57142857142858,0.0036848569924548165,0.01116019530341781,0.007475338310962993
measures,147,143,-2.7210884353741496,0.025793998947183715,0.03324808184143223,0.007454082894248513
practices,12,41,241.66666666666666,0.002105632567117038,0.009532666821669379,0.007427034254552341
algorithmic,16,44,175.0,0.0028075100894893843,0.010230179028132993,0.007422668938643609
annotated,20,47,135.0,0.00350938761186173,0.010927691234596606,0.007418303622734875
difficulty,32,56,75.0,0.0056150201789787685,0.013020227853987446,0.007405207675008677
treatment,93,102,9.67741935483871,0.016318652395157045,0.023715415019762844,0.007396762624605799
includes,97,105,8.24742268041237,0.017020529917529392,0.02441292722622646,0.007392397308697066
instance,44,65,47.72727272727273,0.007720652746095806,0.015112764473378284,0.007392111727282477
weather,3,34,1033.3333333333335,0.0005264081417792595,0.007905138339920948,0.007378730198141689
pruning,3,34,1033.3333333333335,0.0005264081417792595,0.007905138339920948,0.007378730198141689
counterfactual,3,34,1033.3333333333335,0.0005264081417792595,0.007905138339920948,0.007378730198141689
promise,15,43,186.66666666666666,0.0026320407088962976,0.009997674959311788,0.00736563425041549
serve,47,67,42.5531914893617,0.008247060887875066,0.015577772611020693,0.007330711723145627
analyzing,55,73,32.72727272727273,0.009650815932619758,0.016972797023947918,0.00732198109132816
ly$\alpha$,2,33,1550.0,0.00035093876118617303,0.0076726342710997444,0.007321695509913571
music,10,39,290.0,0.001754693805930865,0.00906765868402697,0.007312964878096104
establishes,10,39,290.0,0.001754693805930865,0.00906765868402697,0.007312964878096104
suitable,120,122,1.6666666666666667,0.02105632567117038,0.028365496396186934,0.007309170725016554
question,140,137,-2.142857142857143,0.02456571328303211,0.031853057428505,0.007287344145472888
confidence,58,75,29.310344827586203,0.010177224074399017,0.01743780516159033,0.007260581087191312
calibration,62,78,25.806451612903224,0.010879101596771364,0.01813531736805394,0.007256215771282576
developers,9,38,322.22222222222223,0.0015792244253377786,0.008835154615205766,0.0072559301898679875
disease,33,56,69.6969696969697,0.005790489559571854,0.013020227853987446,0.007229738294415591
high-dimensional,33,56,69.6969696969697,0.005790489559571854,0.013020227853987446,0.007229738294415591
unlearning,0,31,999999.0,0.0,0.007207626133457335,0.007207626133457335
stability,220,197,-10.454545454545453,0.03860326373047903,0.04580330155777726,0.007200037827298229
path,126,126,0.0,0.0221091419547289,0.029295512671471752,0.0071863707167428535
meaningful,24,49,104.16666666666667,0.004211265134234076,0.011392699372239015,0.007181434238004939
objects,252,221,-12.3015873015873,0.0442182839094578,0.05138339920948617,0.00716511530002837
full,211,190,-9.95260663507109,0.037024039305141254,0.04417577307602883,0.007151733770887576
body,52,70,34.61538461538461,0.009124407790840498,0.016275284817484307,0.007150877026643809
